fname,labels,freesound_id,license
97bb5eb0.wav,Skateboard,105070,CC0
e5c21d14.wav,Skateboard,105074,CC0
7a8e1e21.wav,Shatter,203375,CC0
52a025b9.wav,Bark,236144,CC-BY-NC
4be092c8.wav,Bark,236145,CC-BY-NC
179f2a74.wav,Bark,236146,CC-BY-NC
364e3fcc.wav,Bark,236147,CC-BY-NC
055a129d.wav,Skateboard,105073,CC0
f521c601.wav,Bark,236151,CC-BY-NC
dd1ef3b2.wav,Skateboard,105076,CC0
b500c0af.wav,Skateboard,105077,CC0
c64c9c15.wav,Skateboard,105078,CC0
97f7cd56.wav,Skateboard,105082,CC0
3d43b112.wav,Skateboard,105081,CC0
beba9e15.wav,Skateboard,105079,CC0
fad68b23.wav,Bark,236163,CC-BY-NC
f2af7e79.wav,Bark,236170,CC-BY-NC
0d904cd7.wav,Bark,236173,CC-BY-NC
3b1ed95a.wav,Bark,236185,CC-BY-NC
b5f77acf.wav,Drawer_open_or_close,334490,CC-BY
9f631c56.wav,"Slam,Microwave_oven",334492,CC-BY
73f129a8.wav,Drawer_open_or_close,334495,CC-BY
5a0946cf.wav,Motorcycle,432804,CC0
2aca030b.wav,Microwave_oven,334514,CC-BY
fd6af2dd.wav,Bark,236212,CC-BY-NC
734f83b2.wav,Bark,236214,CC-BY-NC
015a50b9.wav,Bark,236215,CC-BY-NC
522998bf.wav,Bark,236219,CC-BY-NC
499eb4e5.wav,Keys_jangling,367297,CC0
8098514c.wav,Keys_jangling,367301,CC0
92e9c412.wav,Hiss,6858,CC-BY
08bbd169.wav,Bark,236235,CC-BY-NC
cee6f3bb.wav,Bark,236251,CC-BY-NC
41249a54.wav,Bark,236254,CC-BY-NC
3a087c0a.wav,Bark,236268,CC-BY-NC
4d135390.wav,Bark,236271,CC-BY-NC
47147bc4.wav,Hiss,170736,CC-BY
8a786947.wav,Hiss,170738,CC-BY
68dbf3f8.wav,Hiss,170739,CC-BY
ff9a20a8.wav,Bark,236276,CC-BY-NC
a0a09b04.wav,Bark,236277,CC-BY-NC
faa959cc.wav,Toilet_flush,334582,CC0
228a779e.wav,Toilet_flush,334587,CC0
47e60324.wav,Buzz,72453,CC0
07ae7e64.wav,Buzz,72457,CC0
6c8245bf.wav,Keys_jangling,432913,CC0
64d985e4.wav,Buzz,105235,CC-BY
b0356d71.wav,Buzz,105236,CC-BY
ff5892bf.wav,Whispering,236341,CC-BY
7174e290.wav,Whispering,236347,CC-BY
381aa551.wav,Meow,138044,CC0
ad7f6826.wav,Male_speech_and_man_speaking,236369,CC-BY
8b87a2a8.wav,Male_speech_and_man_speaking,236370,CC-BY
84204880.wav,Hiss,334674,CC0
06837b71.wav,Writing,138081,CC0
52f02500.wav,"Female_speech_and_woman_speaking,Whispering",236391,CC-BY
280b22b8.wav,Whispering,236392,CC-BY
fbd80ebb.wav,Walk_and_footsteps,138093,CC0
acfacc32.wav,Male_speech_and_man_speaking,236398,CC-BY
3c58929e.wav,Male_speech_and_man_speaking,236400,CC-BY
1d51b418.wav,"Applause,Crowd",138113,CC0
31547eee.wav,Male_speech_and_man_speaking,236421,CC-BY
13949a07.wav,Tick-tock,367495,CC0
c56d7f35.wav,"Fill_(with_liquid),Sink_(filling_or_washing)",367499,CC0
90b34a9d.wav,Drawer_open_or_close,170894,CC-BY
17c999bb.wav,Whispering,236431,CC-BY
4bd7e10c.wav,Male_speech_and_man_speaking,236443,CC-BY
adb94ade.wav,Whispering,236445,CC-BY
c0808256.wav,Whispering,236454,CC-BY
d703f15b.wav,Cupboard_open_or_close,72619,CC0
2b979eaf.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",72622,CC0
c39364c0.wav,Microwave_oven,72623,CC0
34eb1147.wav,Whispering,236464,CC-BY
d07bece7.wav,Male_speech_and_man_speaking,236487,CC-BY
68173b78.wav,"Squeak,Slam",400328,CC0
4f238bc1.wav,Whispering,236508,CC-BY
8c3d241d.wav,Whispering,236509,CC-BY
b81b0a6a.wav,Female_speech_and_woman_speaking,236511,CC-BY
39b978bb.wav,Female_singing,39912,CC-BY
68ae26cd.wav,Male_speech_and_man_speaking,236525,CC-BY
a038eda2.wav,Male_speech_and_man_speaking,236527,CC-BY
58d5fa30.wav,"Male_speech_and_man_speaking,Whispering",236528,CC-BY
0e7ed5d5.wav,Whispering,236545,CC-BY
5932a7f7.wav,Whispering,236547,CC-BY
9d5e5e2d.wav,Male_speech_and_man_speaking,236558,CC-BY
03e77f6b.wav,Male_speech_and_man_speaking,236559,CC-BY
8af07df0.wav,Male_speech_and_man_speaking,236560,CC-BY
e98c835f.wav,"Applause,Crowd",367636,CC-BY
53349314.wav,Whispering,236578,CC-BY
188fce41.wav,Male_speech_and_man_speaking,236589,CC-BY
c7089ee9.wav,Meow,39989,CC-BY
3e5960be.wav,Female_speech_and_woman_speaking,236606,CC-BY
481a32f7.wav,Whispering,236608,CC-BY
c8d9bbf1.wav,Slam,138304,CC-BY
0ec91836.wav,Run,138307,CC-BY
7730996a.wav,Female_speech_and_woman_speaking,236614,CC-BY
174eecf1.wav,Run,138310,CC-BY
43fe64ab.wav,Tick-tock,367688,CC0
93396432.wav,Whispering,236617,CC-BY
992432a9.wav,"Trickle_and_dribble,Sink_(filling_or_washing)",367689,CC0
b0a8c445.wav,"Walk_and_footsteps,Run",138316,CC-BY
e757612f.wav,Microwave_oven,171086,CC-BY-NC
34fffe67.wav,Female_speech_and_woman_speaking,236626,CC-BY
2e5ae9c3.wav,Knock,138323,CC-BY
c0dbc401.wav,Whispering,236636,CC-BY
02356bfd.wav,Run,138335,CC-BY
cc1e1258.wav,"Walk_and_footsteps,Run",138336,CC-BY
68facda8.wav,Whispering,236643,CC-BY
e0f18614.wav,Whispering,236645,CC-BY
8c84965f.wav,Whispering,236649,CC-BY
4c9be9e8.wav,Crowd,171116,CC-BY-NC
062bb637.wav,Computer_keyboard,334963,CC-BY
67552f1d.wav,Drawer_open_or_close,334966,CC-BY
3486599b.wav,Chewing_and_mastication,400504,CC0
81d9b041.wav,Squeak,72826,CC-BY
e57ad5db.wav,"Applause,Harmonica",171130,CC-BY-NC
50edcb49.wav,Chewing_and_mastication,367739,CC0
ec70c378.wav,Knock,171136,CC-BY
4670113d.wav,Whispering,236677,CC-BY
3a3e452e.wav,"Male_speech_and_man_speaking,Whispering",236679,CC-BY
af262b07.wav,Whispering,236680,CC-BY
d450aa2a.wav,Writing,203917,CC0
ff2f0553.wav,Waves_and_surf,236695,CC0
5d98819d.wav,Zipper_(clothing),367803,CC-BY
ca92f26a.wav,Purr,400574,CC0
1a589226.wav,Bark,400576,CC0
1813b871.wav,Bass_guitar,40190,CC-BY
a59f30f4.wav,Finger_snapping,236798,CC-BY
019234bc.wav,Female_speech_and_woman_speaking,72963,CC-BY
fade94a8.wav,Keys_jangling,236810,CC-BY
be1f4af4.wav,Chewing_and_mastication,269581,CC0
fa4d867e.wav,Bass_guitar,40206,CC-BY
a34275d5.wav,Microwave_oven,400686,CC0
afc433aa.wav,Microwave_oven,400687,CC0
40724389.wav,Bass_guitar,40254,CC-BY
4fc8bb69.wav,Traffic_noise_and_roadway_noise,73022,CC-BY-NC
14a60900.wav,Traffic_noise_and_roadway_noise,335184,CC0
f5d11bfe.wav,Shatter,204119,CC-BY
94535fc3.wav,Bass_guitar,40280,CC-BY
1be4862f.wav,Shatter,204121,CC-BY
6598d0e2.wav,Bass_guitar,40286,CC-BY
03f48534.wav,Slam,73057,CC-BY
f3155633.wav,Shatter,204144,CC-BY
5e39f3fa.wav,Slam,73075,CC-BY
11a3989f.wav,Whispering,7550,CC-BY-NC
a2473d6e.wav,Clapping,73088,CC-BY
3730db37.wav,Whispering,7553,CC-BY-NC
d16f5579.wav,Clapping,73089,CC-BY
1ef3a5eb.wav,Run,73104,CC-BY
cfce6a28.wav,Run,73106,CC-BY
d489a480.wav,Buzz,204183,CC-BY
2cd16d67.wav,Chewing_and_mastication,335267,CC-BY
5d5a668d.wav,Bark,236967,CC0
865536c7.wav,Hi-hat,138692,CC-BY
3c466c35.wav,Hi-hat,138702,CC-BY
6f234575.wav,Scissors,368078,CC0
1f9594a7.wav,Hi-hat,138707,CC-BY
06396c9c.wav,Electric_guitar,40416,CC-BY
62ab94c7.wav,Electric_guitar,40419,CC-BY
c2c8b2a1.wav,Electric_guitar,40421,CC-BY
fad06929.wav,Hi-hat,138727,CC-BY
7cee2fbc.wav,Hi-hat,138728,CC-BY
52ba8f41.wav,Electric_guitar,40426,CC-BY
4eb88ee8.wav,Electric_guitar,40432,CC-BY
d91a05e3.wav,Scissors,433650,CC-BY
72d8296e.wav,Writing,433652,CC-BY
2006e384.wav,Hi-hat,138743,CC-BY
a9e97fb7.wav,Zipper_(clothing),73209,CC Sampling+
bf43d1ed.wav,Electric_guitar,40447,CC-BY
068749d3.wav,Female_singing,400896,CC-BY
4f222c8b.wav,Keys_jangling,433669,CC0
ea4206df.wav,Keys_jangling,433673,CC0
8cd6e472.wav,Electric_guitar,40460,CC-BY
3106bea1.wav,Electric_guitar,40463,CC-BY
62db97c2.wav,Electric_guitar,40469,CC-BY
d6e46db8.wav,Hi-hat,138775,CC-BY
6a51a85f.wav,Electric_guitar,40473,CC-BY
830e48bf.wav,Electric_guitar,237085,CC-BY-NC
4e1002e6.wav,Hi-hat,138782,CC-BY
7ff5ca2b.wav,Hi-hat,138783,CC-BY
1e3cabb3.wav,Zipper_(clothing),171549,CC0
ef529122.wav,Hi-hat,138794,CC-BY
ce975488.wav,"Fill_(with_liquid),Water_tap_and_faucet",433710,CC-BY
6e13ea2a.wav,Electric_guitar,106031,CC-BY
d1e90e60.wav,Toilet_flush,433711,CC-BY
9377490c.wav,Hi-hat,138803,CC-BY
592af622.wav,Frying_(food),433717,CC-BY
84a73467.wav,Run,237114,CC-BY
1974b562.wav,Skateboard,433723,CC-BY
4737e033.wav,Hi-hat,138812,CC-BY
f8542d43.wav,Electric_guitar,40509,CC-BY
ad134295.wav,Electric_guitar,40510,CC-BY
18afb50b.wav,Skateboard,433724,CC-BY
1f15dd93.wav,Electric_guitar,40523,CC-BY
528fe419.wav,Motorcycle,368208,CC-BY
283e4a2c.wav,Motorcycle,368209,CC-BY
bd11eb6d.wav,Printer,106067,CC-BY
ffa689eb.wav,Printer,106068,CC-BY
e2c31526.wav,Motorcycle,368213,CC-BY
34947dc4.wav,Bus,237142,CC-BY
c166d3a5.wav,Tick-tock,106071,CC-BY
9a0fb646.wav,"Chirp_and_tweet,Slam",237150,CC-BY
de4974c3.wav,Bus,237155,CC-BY
7554eee4.wav,Hi-hat,138862,CC-BY
ceacf3bf.wav,Chewing_and_mastication,73327,CC-BY
e88a1dce.wav,Gurgling,106098,CC-BY
f4a0c4ef.wav,Hi-hat,138875,CC-BY
444d8364.wav,Sigh,7805,CC-BY-NC
5fbb9e64.wav,Purr,73346,CC-BY
8e9a2b19.wav,Walk_and_footsteps,106115,CC0
d9a5261c.wav,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking",73348,CC-BY
00ffa0d2.wav,Hi-hat,138885,CC-BY
44d798d0.wav,Hi-hat,138888,CC-BY
c472ee85.wav,Writing,335500,CC0
a3b954f4.wav,Writing,335502,CC0
abecd9f6.wav,Writing,335505,CC0
cd573d3a.wav,Hi-hat,138899,CC-BY
edfdee04.wav,Stream,171668,CC-BY
c6e561b4.wav,Writing,335508,CC0
004ca909.wav,Hi-hat,138902,CC-BY
3a8643c3.wav,Stream,171669,CC-BY
a4ac9aaf.wav,Writing,335512,CC0
222ae82e.wav,Motorcycle,73369,CC-BY
547f47a9.wav,Writing,335513,CC0
d6a089e4.wav,Writing,335515,CC0
f9ef8633.wav,Slam,237212,CC-BY
23570fba.wav,Writing,335518,CC0
3b9a8461.wav,Writing,335519,CC0
e207f22d.wav,Accordion,333717,CC0
c0295dc8.wav,Female_singing,40619,CC-BY
cab5c701.wav,Female_singing,40620,CC-BY
66edf972.wav,Hi-hat,138925,CC-BY
97671a7b.wav,Hi-hat,138938,CC-BY
9dfc18f7.wav,Shatter,368324,CC-BY
cb14c45c.wav,Cricket,204484,CC0
fd945c9e.wav,Shatter,368328,CC-BY
d8561dc8.wav,Hi-hat,138954,CC-BY
082075a6.wav,Shatter,368343,CC-BY
42f22ad2.wav,Shatter,368354,CC-BY
a2b44da2.wav,Shatter,368356,CC-BY
5fca5cd5.wav,Tick-tock,401131,CC-BY
9414c493.wav,Zipper_(clothing),401139,CC-BY
1f7862d9.wav,Drawer_open_or_close,237308,CC0
f100ecf5.wav,Keys_jangling,237311,CC0
07dd3742.wav,Car_passing_by,237336,CC0
f22bc471.wav,Car_passing_by,237337,CC0
9a76bda4.wav,Car_passing_by,237338,CC0
392df6ff.wav,Car_passing_by,237339,CC0
b6e7a858.wav,"Applause,Crowd,Cheering",237351,CC-BY
ff2cb6d4.wav,"Applause,Crowd,Cheering",237352,CC-BY
1d316f64.wav,Printer,237356,CC-BY
50fa6fbd.wav,Printer,368431,CC-BY
95901d28.wav,Bathtub_(filling_or_washing),7993,CC-BY
66d135e0.wav,Drip,7996,CC-BY
607911f2.wav,Drawer_open_or_close,237379,CC0
12eb601a.wav,Tick-tock,401221,CC-BY
dcb91468.wav,Cutlery_and_silverware,237383,CC0
33dc513c.wav,Clapping,368455,CC0
ecb577b5.wav,Microwave_oven,237389,CC0
d57316bd.wav,Screaming,139087,CC0
9a5ef104.wav,Marimba_and_xylophone,204626,CC0
2cbbabea.wav,Drawer_open_or_close,237397,CC-BY
f1a847da.wav,Marimba_and_xylophone,204635,CC0
33eb501f.wav,Marimba_and_xylophone,204636,CC0
938869a6.wav,Marimba_and_xylophone,204637,CC0
d868aaac.wav,Waves_and_surf,368476,CC-BY-NC
c8184b62.wav,Marimba_and_xylophone,204640,CC0
554b49a5.wav,Zipper_(clothing),335739,CC0
f60dcbb2.wav,"Raindrop,Drip",335749,CC0
115075fa.wav,Fill_(with_liquid),335755,CC0
160f7562.wav,"Male_speech_and_man_speaking,Yell",368525,CC-BY-NC
c59dcf65.wav,"Squeak,Walk_and_footsteps",335760,CC0
a93b35c3.wav,Shatter,204692,CC-BY
4bed3bf0.wav,Squeak,73622,CC0
0d792e36.wav,Shatter,204697,CC-BY
cc1c7be2.wav,Female_speech_and_woman_speaking,106402,CC-BY
9045205d.wav,Traffic_noise_and_roadway_noise,270289,CC-BY-NC
a0fb7ead.wav,Traffic_noise_and_roadway_noise,270291,CC-BY-NC
f1aa246f.wav,Female_speech_and_woman_speaking,106454,CC-BY
09f9f88a.wav,"Male_speech_and_man_speaking,Yell",40964,CC-BY
a1cc7aed.wav,Toilet_flush,237574,CC-BY
af6d9b0c.wav,Marimba_and_xylophone,172056,CC-BY-NC
999a7744.wav,Tick-tock,335905,CC0
1f3b7fe5.wav,Tap,368680,CC-BY
fbb7874e.wav,Writing,335930,CC0
f5dd6ad1.wav,Writing,335934,CC0
ac569b65.wav,Writing,335936,CC0
0779b260.wav,Writing,335937,CC0
e19a4b97.wav,Writing,335944,CC0
9d8ab05a.wav,Writing,335951,CC0
99d46657.wav,Writing,335953,CC0
8912c77e.wav,"Squeak,Writing",335954,CC0
8aa9e939.wav,"Squeak,Writing",335955,CC0
086716f4.wav,"Squeak,Writing",335956,CC0
88683ae0.wav,Fart,237654,CC-BY-NC
209d20a2.wav,Fart,237658,CC-BY-NC
a87ac12a.wav,Fart,237660,CC-BY-NC
0e396c69.wav,Glockenspiel,335964,CC-BY
bf724cf3.wav,Fart,237663,CC-BY-NC
934bd504.wav,Glockenspiel,335968,CC-BY
6c5db2da.wav,Glockenspiel,335969,CC-BY
ccbfd1e6.wav,Glockenspiel,335970,CC-BY
449ad514.wav,Drip,270440,CC-BY
3eedcd21.wav,Drawer_open_or_close,237698,CC0
22c82663.wav,Screaming,270474,CC-BY
9ed7cf3d.wav,Mechanical_fan,336014,CC-BY
79636a8b.wav,Waves_and_surf,41107,CC-BY
b086ad53.wav,Drip,270488,CC-BY
431be598.wav,Sneeze,368801,CC-BY
0c17c463.wav,Sneeze,368802,CC-BY
e1a019a0.wav,Sneeze,368803,CC-BY
922bf91b.wav,Sneeze,368804,CC-BY
c3c7d8c5.wav,Waves_and_surf,8370,CC-BY-NC
1b4b0474.wav,Shatter,270515,CC-BY
ccffbd7b.wav,Waves_and_surf,8371,CC-BY-NC
9754de8d.wav,Bass_drum,41148,CC-BY
bc9a4979.wav,Bass_drum,41151,CC-BY
c999fe79.wav,Stream,336064,CC-BY
1ec61c9b.wav,Fill_(with_liquid),41176,CC-BY
90fef600.wav,Purr,106730,CC-BY
2711fd04.wav,Purr,106731,CC-BY
8e9c35e8.wav,Shatter,434437,CC-BY
f83be4fc.wav,Shatter,434442,CC-BY
8b135c74.wav,Shatter,434446,CC-BY
2317c318.wav,Shatter,434451,CC-BY
d5732142.wav,Drawer_open_or_close,434458,CC-BY
0d0f897b.wav,Fill_(with_liquid),434469,CC-BY
0ea2b567.wav,Keys_jangling,336195,CC0
22af36ad.wav,Keys_jangling,336196,CC0
1c46064a.wav,Keys_jangling,336197,CC0
03f91aaf.wav,Keys_jangling,336198,CC0
2842633f.wav,Keys_jangling,336203,CC0
8eb4452b.wav,Keys_jangling,336204,CC0
52233a63.wav,Drawer_open_or_close,336323,CC-BY
024e0fbe.wav,Bass_drum,41418,CC-BY
3c0fb161.wav,Bass_drum,41423,CC-BY
4d9b6328.wav,Bass_drum,41425,CC-BY
05be25ad.wav,Shatter,270815,CC-BY
31316263.wav,Shatter,270816,CC-BY
a7ea7a8d.wav,Zipper_(clothing),106982,CC-BY
df86c865.wav,Mechanical_fan,336378,CC0
c4829105.wav,Mechanical_fan,336379,CC0
24a79ce3.wav,Waves_and_surf,270852,CC-BY-NC
15b4d674.wav,Knock,336391,CC0
c5dd1028.wav,Knock,336392,CC0
931f845d.wav,"Raindrop,Drip",336404,CC0
ee6cc37e.wav,"Raindrop,Drip",336406,CC0
7ceded52.wav,"Raindrop,Drip",336407,CC0
25b45b4b.wav,"Raindrop,Drip",336408,CC0
8ed29f42.wav,"Raindrop,Drip",336409,CC0
24a0b0d0.wav,"Raindrop,Drip",336410,CC0
cbe4b772.wav,"Raindrop,Drip",336411,CC0
dc2037d6.wav,"Raindrop,Drip",336412,CC0
1cd178fa.wav,"Raindrop,Drip",336413,CC0
9d219390.wav,"Raindrop,Drip",336414,CC0
59c1c3f6.wav,"Raindrop,Drip",336415,CC0
c5d2ea6d.wav,"Raindrop,Drip",336416,CC0
e87d7697.wav,"Raindrop,Drip",336417,CC0
de8542e1.wav,"Raindrop,Drip",336418,CC0
e68bd08f.wav,"Raindrop,Drip",336420,CC0
77b76c18.wav,Cutlery_and_silverware,41509,CC-BY
17aafc70.wav,"Raindrop,Drip",336422,CC0
dfd87955.wav,"Raindrop,Drip",336421,CC0
bc756b6c.wav,Crackle,74328,CC-BY
06a3972b.wav,Bus,205403,CC-BY
e2108dc7.wav,Bus,205404,CC-BY
e5d668e4.wav,Crackle,74331,CC-BY
13eb02c3.wav,Bus,205407,CC-BY
f3b63427.wav,Crackle,74337,CC-BY
3bde3fc9.wav,Male_speech_and_man_speaking,402020,CC-BY
11ae6286.wav,Male_speech_and_man_speaking,402021,CC-BY
e4e9f8a2.wav,Trickle_and_dribble,107112,CC0
cee7bf37.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",107116,CC0
7760d017.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",336513,CC0
e8581680.wav,Bicycle_bell,434818,CC-BY
568ec80f.wav,Drawer_open_or_close,336514,CC0
653850f6.wav,Cupboard_open_or_close,336516,CC0
e6af55f8.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",336518,CC0
523b300a.wav,Motorcycle,74382,CC0
54f89509.wav,Sigh,336539,CC0
46ac62ce.wav,Sigh,336540,CC0
7b6828fb.wav,Toilet_flush,336544,CC0
1aa41492.wav,Motorcycle,336549,CC-BY
0e97fc0c.wav,Keys_jangling,336560,CC0
4c9da128.wav,Keys_jangling,336563,CC0
53aa8182.wav,Keys_jangling,336564,CC0
95991044.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",172726,CC-BY
9e624175.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",172727,CC-BY
a8bf67cd.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",172728,CC-BY
a8abe3d7.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",172729,CC-BY
d58ceeec.wav,Acoustic_guitar,41664,CC-BY
1fba0a3f.wav,"Applause,Cheering,Clapping",139972,CC0
65976e55.wav,Printer,271069,CC0
7c61d786.wav,Bus,107272,CC0
7887702f.wav,"Traffic_noise_and_roadway_noise,Bus",336651,CC0
29487b65.wav,"Acoustic_guitar,Strum",41744,CC-BY
823093b5.wav,"Acoustic_guitar,Strum",41745,CC-BY
ee8f66b2.wav,"Acoustic_guitar,Strum",41747,CC-BY
3f53058e.wav,"Acoustic_guitar,Strum",41748,CC-BY
95b1fcd5.wav,"Acoustic_guitar,Strum",41749,CC-BY
4738a197.wav,"Acoustic_guitar,Strum",41750,CC-BY
62d62969.wav,"Walk_and_footsteps,Waves_and_surf",238360,CC0
065b70db.wav,Waves_and_surf,238363,CC-BY
dbc40a1a.wav,Writing,9019,CC-BY
67acd878.wav,Chewing_and_mastication,238400,CC-BY
10ddcfd5.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Chink_and_clink",238409,CC-BY
54e06560.wav,Microwave_oven,238411,CC-BY
f8a34cd7.wav,Fill_(with_liquid),238418,CC0
611e2466.wav,Squeak,172892,CC0
141f5811.wav,"Tap,Clapping",369525,CC-BY
35cd3f3d.wav,Keys_jangling,402298,CC0
0dfedcfb.wav,Chirp_and_tweet,369546,CC0
23aadf70.wav,Fill_(with_liquid),402323,CC0
c8c933bf.wav,Chirp_and_tweet,74643,CC-BY
c2ffe5f7.wav,Fart,74650,CC-BY
b779f8e2.wav,Fart,74655,CC-BY
2edfcda8.wav,Female_singing,238498,CC0
3c6e926f.wav,Female_singing,238499,CC0
ce945dd4.wav,Fart,74661,CC-BY
39d4d36e.wav,Fart,74663,CC-BY
5fa6a05e.wav,Fart,74664,CC-BY
b68d6db1.wav,Fart,74665,CC-BY
12e1ee91.wav,Fart,74671,CC-BY
c4779426.wav,Walk_and_footsteps,205749,CC0
2c14a6dc.wav,Church_bell,402382,CC0
bd053224.wav,Keys_jangling,9181,CC-BY
cd2ad3c6.wav,Keys_jangling,9182,CC-BY
4c333ba9.wav,"Drip,Sink_(filling_or_washing),Water_tap_and_faucet",271334,CC-BY
98d26b78.wav,"Drip,Water_tap_and_faucet",271335,CC-BY
343d0e27.wav,"Drip,Water_tap_and_faucet",271336,CC-BY
c37d47ac.wav,Run,369638,CC0
8f237e57.wav,Marimba_and_xylophone,107501,CC-BY
0f8eb9a4.wav,Marimba_and_xylophone,107503,CC-BY
37dba7fa.wav,Marimba_and_xylophone,107504,CC-BY
8bb247a9.wav,"Squeak,Slam",336888,CC0
aece8573.wav,Marimba_and_xylophone,107515,CC-BY
6a0afa0b.wav,Microwave_oven,336891,CC-BY
d2e8b71a.wav,"Acoustic_guitar,Strum",41984,CC-BY
a43de3f3.wav,"Acoustic_guitar,Strum",41985,CC-BY
fcea21c7.wav,"Tap,Dishes_and_pots_and_pans,Chink_and_clink",74754,CC Sampling+
5665dbd8.wav,Bicycle_bell,9218,CC-BY
bc25d122.wav,Chink_and_clink,74753,CC Sampling+
64a9f580.wav,"Acoustic_guitar,Strum",41989,CC-BY
6f1c7916.wav,Screaming,173070,CC-BY-NC
a12616ce.wav,Female_speech_and_woman_speaking,107551,CC-BY
6473d6f0.wav,Finger_snapping,336938,CC0
ba6334a8.wav,Fart,435243,CC0
df0bace3.wav,Fart,435244,CC0
bf3f5f73.wav,Run,74796,CC-BY-NC
39366814.wav,Hi-hat,271412,CC0
445d2862.wav,Fart,435257,CC0
60b984e4.wav,Fart,435260,CC0
bdc010bd.wav,Hi-hat,271422,CC0
b39b169a.wav,"Applause,Crowd,Cheering",336996,CC-BY
d8868429.wav,"Crowd,Cheering",337000,CC-BY
8394142c.wav,Cutlery_and_silverware,337002,CC0
b86f9d0f.wav,Chirp_and_tweet,9325,CC-BY-NC
fa2d2027.wav,Chirp_and_tweet,9326,CC-BY-NC
c241f52b.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",271472,CC0
e3ec820b.wav,Cutlery_and_silverware,337020,CC0
f65903f3.wav,Whispering,74889,CC-BY
2f1c4765.wav,Gong,205974,CC-BY
516772e1.wav,Purr,238753,CC0
a059c05b.wav,Run,369834,CC0
40b23707.wav,Writing,337085,CC0
2c40f9de.wav,Cricket,42173,CC-BY
7cbb395c.wav,Fill_(with_liquid),206015,CC0
ea3cea70.wav,Fill_(with_liquid),206016,CC0
f7100b5f.wav,Writing,337091,CC0
7e61c879.wav,Fart,402628,CC-BY
8f1cdb30.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",74955,CC Sampling+
ff8712a1.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",42191,CC0
9459e602.wav,Screaming,402645,CC-BY
527aa9cd.wav,Female_speech_and_woman_speaking,107736,CC-BY
5f4d6a90.wav,Screaming,9432,CC-BY
2f77fa88.wav,Screaming,9435,CC-BY
15948929.wav,Female_speech_and_woman_speaking,107748,CC-BY
d8d5c890.wav,Hi-hat,140517,CC0
581d93b7.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",369892,CC-BY-NC
3327b9be.wav,Hi-hat,140528,CC0
60751dc8.wav,Hi-hat,140531,CC0
a62a0bbc.wav,Stream,173310,CC-BY
da15e94b.wav,"Squeak,Slam",337153,CC0
3e4f3830.wav,Tick-tock,337163,CC0
40f18695.wav,"Female_speech_and_woman_speaking,Whispering",271630,CC0
54bb2af9.wav,Whispering,271633,CC0
fc3472cf.wav,Hi-hat,75036,CC0
c21c051b.wav,"Applause,Crowd,Cheering",75057,CC-BY-NC
5983be45.wav,Car_passing_by,75106,CC-BY-NC
ed33c221.wav,"Tap,Dishes_and_pots_and_pans",435557,CC-BY
264663e5.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",337275,CC0
b2f01c02.wav,"Sink_(filling_or_washing),Water_tap_and_faucet",337276,CC0
1d0f9636.wav,Church_bell,75169,CC-BY-NC
a4788a2c.wav,Hiss,140716,CC0
3b75623e.wav,Buzz,75189,CC-BY
1c6cdffa.wav,Buzz,75191,CC-BY
fdab06af.wav,Purr,75192,CC-BY
f86d6905.wav,Sigh,9661,CC-BY
1d44b0bd.wav,Whispering,9662,CC-BY
09ab7274.wav,Whispering,9663,CC-BY
003be5db.wav,Whispering,9664,CC-BY
91a60945.wav,Whispering,9665,CC-BY
1e909392.wav,Bass_drum,239126,CC-BY-NC
26627866.wav,Buzz,337432,CC-BY
4a37b4da.wav,Shatter,173600,CC0
1a430d97.wav,Shatter,173602,CC0
1b9c723e.wav,Shatter,173605,CC0
c7027c7b.wav,Chewing_and_mastication,370214,CC0
07db9e55.wav,Toilet_flush,402986,CC-BY
5382bbaa.wav,Shatter,173622,CC0
af33de79.wav,Gurgling,337470,CC-BY
27fcf4e6.wav,Gurgling,337473,CC-BY
f23e4936.wav,Gurgling,337475,CC-BY
43a5f024.wav,Gurgling,337476,CC-BY
c6f62acc.wav,Gurgling,337477,CC-BY
a75485de.wav,Gurgling,337478,CC-BY
6c3157f4.wav,Gurgling,337479,CC-BY
6608264c.wav,Gurgling,337482,CC-BY
603683fa.wav,Gurgling,337483,CC-BY
54ae9908.wav,Gurgling,337484,CC-BY
7425d75e.wav,Gurgling,337485,CC-BY
838c90c7.wav,Gurgling,337486,CC-BY
44653a74.wav,Gurgling,337488,CC-BY
adae4cd4.wav,Gurgling,337490,CC-BY
18733926.wav,Gurgling,337491,CC-BY
